id,title,digest,url,author,publish_time
"2597","互联网*9 | 腾讯深圳、京东、滴滴、今日头条等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484918&idx=3&sn=c8be53f833692433637fec69f3dcb764&chksm=e9fada18de8d530e882c048d372d75bbe86de046a02d1524f52fef15370789fe7e74804d0192&scene=27#wechat_redirect","Julia","2018-03-30 19:37:41"
"2598","咨询*5 | 德勤、OW、美世咨询广州等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484918&idx=4&sn=fd0c2b019e897a926ba13c6726c033eb&chksm=e9fada18de8d530e24e31734d75da9f0ac1bb30cb8d33663525493ae8b93306c56a882312fcf&scene=27#wechat_redirect","Julia","2018-03-30 19:37:41"
"2599","金融*30 | 中金、国金、国泰君安证券可远程、广发信德广州等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484918&idx=5&sn=0944bd50426d666dbfbb1bda82ab5d64&chksm=e9fada18de8d530ef76173c8188ba3286aea5278dc61415a3d52fe5df00e2bb294ec81263dfd&scene=27#wechat_redirect","Julia","2018-03-30 19:37:41"
"2600","多行业*19 | 奔驰广州、碧桂园、强生、飞利浦等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484918&idx=6&sn=89740c639cd563ed6dacdc93236e322e&chksm=e9fada18de8d530eb657f9370687b7eb253e7dd2e9c6ea0aef4e7430a97ef39ec037af090f56&scene=27#wechat_redirect","Julia","2018-03-30 19:37:41"
"2601","互联网*8 | 腾讯投资等多岗位深圳、百度风投管培生、滴滴、今日头条等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484856&idx=1&sn=e803fffcf08559999eaddeb06651f3d3&chksm=e9fada56de8d5340c83b0e56311c3273523755174647267a1ab36710266512553b58fcfbf5f1&scene=27#wechat_redirect","华哥","2018-03-29 08:00:00"
"2602","咨询*6 | 埃森哲、安永、艾瑞咨询等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484856&idx=2&sn=600cc9eb3e11d880f461635ca9562627&chksm=e9fada56de8d53401083d745c35e382e4491afd8b2b0a7aa2d1e590f5ea881195a8622019f81&scene=27#wechat_redirect","华哥","2018-03-29 08:00:00"
"2603","金融*22 | 九鼎、国金证券、国泰君安等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484856&idx=3&sn=4970b1161149cea4267a4fc62666a131&chksm=e9fada56de8d53401e7a31f803f8394d5d1c4ed0fa70e5157cee6aed18444d43f85ae9348096&scene=27#wechat_redirect","华哥","2018-03-29 08:00:00"
"2604","多岗位*11 | 奥美、万博宣伟、碧桂园、欧莱雅等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484856&idx=4&sn=e0ccd2629bd7d1b3de4d5244e52904b6&chksm=e9fada56de8d5340210ec07e74c56bd13df141fa893fbbf9933bcfd2646d3b1f975ff0b78c75&scene=27#wechat_redirect","华哥","2018-03-29 08:00:00"
"2605","大神分享 | 零产品经验的她是如何拿到腾讯产品校招offer的","看零产品经历、专业也不相关Timber学姐，如何在面试中打动面试官拿下腾讯校招offer！","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484828&idx=1&sn=9184b2c53338bdaa70257cc8648e575e&chksm=e9fada72de8d5364450729fdd91040cfc21ff59e728b78f1db728353e29d6f24bf34d1b9b5ef&scene=27#wechat_redirect","Timber","2018-03-28 08:00:00"
"2606","互联网*13 | 腾讯投资、网易广州有留用、百度、携程、去哪儿等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484828&idx=2&sn=05ed264e6ec613ce1c71cf66dc2bff17&chksm=e9fada72de8d53641d15438102db05f44219d6d7df0c9546d9f3198c2a1a8953e851c97796f5&scene=27#wechat_redirect","斯嘉丽","2018-03-28 08:00:00"
"2607","咨询*5 | 腾讯战投、Oliver Wyman、埃森哲、德勤等实习贴","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484828&idx=3&sn=2e50f9ecaccb923f5c7eb711eaa1d091&chksm=e9fada72de8d5364cf126a84f33cb4d900d0ebe6a0a8afb1b4828ab34f38e160a23086b770e2&scene=27#wechat_redirect","斯嘉丽","2018-03-28 08:00:00"
"2608","金融*34 | 复星同浩可远程有留用、险峰长青、中金、招商证券深圳等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484828&idx=4&sn=9f5f92a3202aeaa4075befe570a8359e&chksm=e9fada72de8d5364e6e4a7111743f4ee30b57acd0a1e50bf03a4abbe12f13c1c9182848ec68f&scene=27#wechat_redirect","斯嘉丽","2018-03-28 08:00:00"
"2609","多行业*7 | Hays猎头广州有留用、华润置地深圳、通用电气、宝马等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484828&idx=5&sn=cc76e48a523826a88c7559988705c6b5&chksm=e9fada72de8d53645812d7c3455e7fed6df629f6185695b19e666abdb55d96775e9dcef1caaf&scene=27#wechat_redirect","斯嘉丽","2018-03-28 08:00:00"
"2610","商业热点分析 | “两微封杀”：抖音何去何从？","3月24日晚间，抖音疑似被微信朋友圈屏蔽。山雨欲来风满楼。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484811&idx=1&sn=2612891c45173dffb35210f37414a0a6&chksm=e9fada65de8d53735b05134afbb9b86a1fdf86e97f2158daf40ac224d415edafbc33ffe3da01&scene=27#wechat_redirect","Tony","2018-03-27 08:11:22"
"2611","实习内推*3 | 急！给你最好玩的顶级互联网公司实习","最好玩的互联网公司实习内推和急招~","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484811&idx=2&sn=8b73ab176c3b1f2bdfa65392c8bfaaca&chksm=e9fada65de8d53737b7a5a0fec8497d2320ebc64faeff63b90d682e2daacb4abe46f73c841cd&scene=27#wechat_redirect","Kiki","2018-03-27 08:11:22"
"2612","互联网*7 | 网易、京东、今日头条等实习帖","今日实习，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484811&idx=3&sn=cd675bdc6a4ed829d7ad949df290b162&chksm=e9fada65de8d5373c608bc7edbfbd33e617e6e6a0c009c27f02bf8d4e15a041a3fc119bd3ccc&scene=27#wechat_redirect","Kiki","2018-03-27 08:11:22"
"2613","咨询*6 | 埃森哲、和君咨询、安永咨询等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484811&idx=4&sn=b8cb4061f0ab1cc6a99cd3811d5c6aeb&chksm=e9fada65de8d5373fdab1146878b25dd5a6a257879d976e1db619789162eafcf3b71dd1f46ed&scene=27#wechat_redirect","Kiki","2018-03-27 08:11:22"
"2614","金融*22 | 国泰君安可远程、国金深圳有留用、广发证券广州、中信建设等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯  温馨建议大家在投简历和面试前，一定要记得来回","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484811&idx=5&sn=7f5ffcac9c6b61389a97acf11c79e17c&chksm=e9fada65de8d53737fcfed66d92f1715b92a53055eb0ccc87ff5b394dfa94186c0e389b284bc&scene=27#wechat_redirect","Kiki","2018-03-27 08:11:22"
"2615","多岗位*15 | 联合利华、奥美、保时捷、联想等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484811&idx=6&sn=ad98c28e60149d8ca79365d6080f51ac&chksm=e9fada65de8d5373a951d33158cb78080974407efc860e92ee5be9958f145eb286e875ab61e6&scene=27#wechat_redirect","Kiki","2018-03-27 08:11:22"
"2616","高含金量活动 | 90天读懂原版英文报道！","让我们一起抱团监督","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484785&idx=1&sn=07bf4ee7910ca4cf45c6e1d60ea0bf10&chksm=e9fada9fde8d5389d7b7e63e6fd7ab59cc9ab2b1ca324e81c78e5ab1c08fd845ca41ffa4d675&scene=27#wechat_redirect","","2018-03-26 08:00:00"
"2617","互联网*9 | 百度、网易广州、滴滴、今日头条等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484785&idx=2&sn=939b5aa672b636d47100cdfdfb591d34&chksm=e9fada9fde8d5389e63564ffa2e888330735b514d3298b292855ee354abced1976a61881e3dc&scene=27#wechat_redirect","Yan","2018-03-26 08:00:00"
"2618","咨询*3 | 埃森哲广州、帕特农等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484785&idx=3&sn=4890ae3c7173fdb81afab248aa8bd242&chksm=e9fada9fde8d538901a842dccf72537516b9bc059fa7a5f3ee38cf754ba8b2f2b9beb259e4a2&scene=27#wechat_redirect","Yan","2018-03-26 08:00:00"
"2619","金融*10 | 晨晖创投、华兴资本、京东金融、中金等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484785&idx=4&sn=e7af5811c7791ecd5fcc77a245e23347&chksm=e9fada9fde8d5389febd86823b6ded0695626bd3d022cbb6da4a4fadea15cccb85a2c4e984f8&scene=27#wechat_redirect","Yan","2018-03-26 08:00:00"
"2620","多行业*4 | 欧莱雅、拜耳、龙湖地产等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484785&idx=5&sn=94a9736bf3b07d09338f95340569a3eb&chksm=e9fada9fde8d5389e51892f112f5b987d9cb112b82a934fcd716e8f2c05385c6d4ada6fb5faf&scene=27#wechat_redirect","Yan","2018-03-26 08:00:00"
"2621","高含金量活动 | 90天读懂原版英文报道！","让我们一起抱团监督","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484777&idx=1&sn=3f2830150b6a23ce4debc6ff2f750ea0&chksm=e9fada87de8d5391212c435b9fbdb402cf91f4dc8ec277f17161123c35f7c0f8ae03be785f78&scene=27#wechat_redirect","","2018-03-25 12:00:00"
"2622","腾讯内推*1 | 这可能是你了解这家公司最好的机会","关注置顶“今日实习”，第一时间获得最新资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484777&idx=2&sn=29c50ef7479e4816b0359711caef547d&chksm=e9fada87de8d539157cb350b83f163bffbb3258650a3325272c0d91919a0cc3f2f3b6888bc9c&scene=27#wechat_redirect","","2018-03-25 12:00:00"
"2623","互联网*14 | 腾讯深圳、百度、京东金融广州有留用等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484777&idx=3&sn=e931e4d775f3c41a2db12e22953b436c&chksm=e9fada87de8d53915e86cc6e5ae140a63e08e93ced37ed6ceb345a3b05409ebf1ab3dfaad2ad&scene=27#wechat_redirect","buji","2018-03-25 12:00:00"
"2624","咨询*4 | 罗兰贝格、埃森哲广州、英特尔商业分析等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484777&idx=4&sn=4c1164e810e72edcad1514161dfefe2e&chksm=e9fada87de8d5391c22bbdada9cd332832a1e5f18d89523a1cfefd1e3de3c89d0f57a402252d&scene=27#wechat_redirect","buji","2018-03-25 12:00:00"
"2625","金融*10 | 华兴资本、中信证券、中信建投有留用等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484777&idx=5&sn=f55b19349ed6a784892ab6e9e41909c0&chksm=e9fada87de8d53918dd98e9f23a8f13e72f514e4e2c9c949329033d43d581cf97cff5a1239e2&scene=27#wechat_redirect","buji","2018-03-25 12:00:00"
"2626","多行业*5 | 万科、碧桂园、宝马等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484777&idx=6&sn=6d1a1018736f1f06699328b1d0b9720b&chksm=e9fada87de8d5391901505a622803e7f8ae37b047e2d93dc9e0679e41b8ae2197813b1f1e2f8&scene=27#wechat_redirect","buji","2018-03-25 12:00:00"
"2627","内推专辑 | 网易游戏广州战略分析实习可转正","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484760&idx=1&sn=f4f7c5cc8cabccb134250ef2a11e0df3&chksm=e9fadab6de8d53a0ac3b87aa0257a6ff9ed75ee4eb3d6262e0ede9b339b5159580e0bdbc3757&scene=27#wechat_redirect","Priscilla","2018-03-24 12:00:00"
"2628","内推专辑 | 网易游戏产品运营、品牌传播、日语相关实习","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484760&idx=2&sn=e04c503482c0701a2dfcaac8652889d4&chksm=e9fadab6de8d53a0dab78620606461a3a16e83a89c8576b60fa5dc8c8e263138de3416fff3f9&scene=27#wechat_redirect","Priscilla","2018-03-24 12:00:00"
"2629","内推专辑 | 滴滴运营实习生内推","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484760&idx=3&sn=774c80cfeef84f33bf81596dc58cfe25&chksm=e9fadab6de8d53a066e59feed35855960b65bb16619b6ebffd0c046fb9fc4c1b343c9d239499&scene=27#wechat_redirect","Priscilla","2018-03-24 12:00:00"
"2630","内推专辑 | 腾讯音乐深圳HR实习","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484760&idx=4&sn=0f9b8270b5bcb3217f88def35c7f7f37&chksm=e9fadab6de8d53a096225c866de50360da4eb2524a44d57946370fd3fae3272cd65cfd246ecb&scene=27#wechat_redirect","Priscilla","2018-03-24 12:00:00"
"2631","内推专辑 | 可转正！国内Top1互联网+教育平台运营岗","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484760&idx=5&sn=fa6a2d08d7d3777f768880e77d1dc452&chksm=e9fadab6de8d53a03b40dabe1ed056b7187f130c501d0bf0bfee29be5559452a531bba1c9026&scene=27#wechat_redirect","Priscilla","2018-03-24 12:00:00"
"2632","互联网*6 | 网易广州、百度、京东、英特尔、唯品会广州等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484738&idx=1&sn=6097c39c42f56a1e7b557b71413bbbe7&chksm=e9fadaacde8d53ba6833e46143861563acb45d4bda6e3743a55d4b3d9ef7e254702daaeafe96&scene=27#wechat_redirect","Tony","2018-03-23 08:00:00"
"2633","咨询*4 | 埃森哲广州、美世咨询、尼尔森金融组提供官方实习证明等实习贴","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484738&idx=2&sn=4d468fb1a2b2385742367cf119741a4f&chksm=e9fadaacde8d53ba92fa1778cfb2a8d20e072cc4f5a33965ce1ea43a23487ed05bfae17c20a2&scene=27#wechat_redirect","Tony","2018-03-23 08:00:00"
"2634","金融*25 | 经纬创投可远程、广发证券广州、国泰君安、青桐资本有留用、东吴证券有留用、德勤投资有留用等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484738&idx=3&sn=ec12bd49eaf531e8f19602866246f12a&chksm=e9fadaacde8d53baaafac926a335be55b16aebda670ab543a5f7acb87f850bb292c39a6a3bda&scene=27#wechat_redirect","Tony","2018-03-23 08:00:00"
"2635","多行业*12 | 嘉士伯广州、世界银行驻华代表处、万科广州、唯品会广州、碧桂园等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484738&idx=4&sn=1910d356830d854c791b9ee69b5c9a21&chksm=e9fadaacde8d53bad041bc550de984dabd41ef15192d24d66b26549480e8bec76a7c2f0b50ae&scene=27#wechat_redirect","Tony","2018-03-23 08:00:00"
"2636","【网易游戏】2019届暑期实习生招募啦！","如果你热爱游戏如果你热爱网易如果你希望收获一份丰富的名企实习经历并且在实习的时候能天天被用上等食材喂养那么你...","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484721&idx=1&sn=9978c35c7b175e8a00f19f8f0a54b883&chksm=e9fadadfde8d53c9a7641baf7e4f547d26ae3984787df38a05f630cb909eec2163053e94cf93&scene=27#wechat_redirect","网易游戏HR","2018-03-22 07:58:00"
"2637","独家内推*1丨可转正！国内Top1互联网+教育平台运营岗","各位IT粉们~今天小编为大家争取到了国内最强大的互联网+教育平台的内推机会，表现优异可以转正哦！","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484721&idx=2&sn=245b15c17390242f7690457c57d59742&chksm=e9fadadfde8d53c9a4b0e969aa83b26b6701d1fd5c6c4c652e696a6d8f12cee076bf25af7f04&scene=27#wechat_redirect","Julia","2018-03-22 07:58:00"
"2638","互联网*6 | 腾讯深圳、YY欢聚时代广州、唯品会广州、中兴通讯等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484721&idx=3&sn=84c18ffbd26477a5d1f79c2f1bb441dc&chksm=e9fadadfde8d53c9a6ab171592e96e881db800309355ebcbefa59c122ebcee46bd64aec74c88&scene=27#wechat_redirect","Julia","2018-03-22 07:58:00"
"2639","咨询*3 | 美世咨询、美国格理集团实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484721&idx=4&sn=4c9a16fcc93bf6ccf96fb150b06019cb&chksm=e9fadadfde8d53c9fbc6679b652c4157f8318fe4ed84819f70d2636e5fa9af4a1e83847490c2&scene=27#wechat_redirect","Julia","2018-03-22 07:58:00"
"2640","金融*16 | 险峰长青、中信金石、恒生银行、广发证券广州、光大证券可留用、华创证券有留用等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484721&idx=5&sn=2642ec99966c4ea762241356869dc38d&chksm=e9fadadfde8d53c99cae983f19c3284f8512f2cef809d85733c65f9d359124e8e0b9ff35df94&scene=27#wechat_redirect","Julia","2018-03-22 07:58:00"
"2641","多行业*12 | 万科广州、迪士尼、碧桂园实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484721&idx=6&sn=36403fd955e64aab603921e3a831c969&chksm=e9fadadfde8d53c939ef7991b29c11ad8748cf55b75535877d09fc06db7ad65c272d3c864a72&scene=27#wechat_redirect","Julia","2018-03-22 07:58:00"
"2642","内推*2 | 一线互联网运营、深圳人力咨询实习，总有一款适合你","关注置顶“今日实习”，第一时间获得最新实习资讯~","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484689&idx=1&sn=17e516db809b04d179bb53c3f00dfd65&chksm=e9fadaffde8d53e94254ab0e746bb6cbc0f79ddef0828bb4497f7a95f926e1c7ccd973b2983e&scene=27#wechat_redirect","Sameen","2018-03-21 08:00:00"
"2643","互联网*11 | 腾讯深圳、网易、YY广州、今日头条策略等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯~","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484689&idx=2&sn=4df72931b604402361f06d5f59c694f0&chksm=e9fadaffde8d53e90944dff2dbc801e93ed95febaefceb02c93a8212cb9bf0a4bd612f22c446&scene=27#wechat_redirect","Sameen","2018-03-21 08:00:00"
"2644","咨询*12 | 贝恩有留用、埃森哲广州、德勤工作、毕马威多岗位有留用等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯~","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484689&idx=3&sn=785a707def790f720976d6de6b887e16&chksm=e9fadaffde8d53e93935e1e7caa93e2c09aac1c7e463de6ff8e6e5435e9d8a120f734bb0aff0&scene=27#wechat_redirect","Sameen","2018-03-21 08:00:00"
"2645","金融*11 | 华兴资本、广发证券研究所深圳、新时代证券、平安证券投行有留用等实习帖","关注置顶“今日实习”，第一时间获得最新实习资讯~","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247484689&idx=4&sn=6000762ca7721a46a0abb11830c7cb2b&chksm=e9fadaffde8d53e91420cfce210182ab7e2527d0fbbb7eeb6fae01b14f43f8c38e6bc235c97e&scene=27#wechat_redirect","Sameen","2018-03-21 08:00:00"
